Month,participantId,Education,Food,Recreation,Rent,Shelter,Wage,Expense,educationLevel
2022-12,339,0.0,173.98,13.33,0.0,676.33,4148.41,863.64,Bachelors
2022-12,340,0.0,151.16,66.76466667,0.0,676.33,9753.75,894.25,Graduate
2022-12,341,0.0,165.48,99.23142857,0.0,676.33,2366.01,941.04,HighSchoolOrCollege
2022-12,342,0.0,164.08,64.52747619,0.0,709.42,2121.93,938.03,HighSchoolOrCollege
2022-12,343,0.0,147.8,46.30333333,0.0,676.33,8216.32,870.43,Bachelors
2022-12,344,0.0,164.08,65.16147619,0.0,676.33,4682.61,905.57,HighSchoolOrCollege
2022-12,345,0.0,178.03,89.11095238,0.0,709.42,3693.33,976.56,Bachelors
2022-12,347,0.0,170.34,317.3133333,0.0,676.33,3842.67,1163.98,Bachelors
2022-12,348,0.0,164.94,72.05380952,0.0,712.67,2079.0,949.66,HighSchoolOrCollege
2022-12,349,0.0,161.12,115.659,0.0,715.93,1808.28,992.71,HighSchoolOrCollege
2022-12,350,0.0,165.45,49.52392857,0.0,715.93,3700.35,930.9,Graduate
2022-12,351,0.0,151.39,125.2294286,0.0,676.33,3765.02,952.95,Bachelors
2022-12,353,0.0,178.16,36.46928571,0.0,715.93,1499.72,930.56,Low
2022-12,354,0.0,165.38,207.1716667,0.0,676.33,1349.76,1048.88,Low
2022-12,355,0.0,185.68,147.5027381,0.0,1088.3,3389.44,1421.49,Graduate
2022-12,357,0.0,167.1,75.15266667,0.0,719.18,3632.04,961.43,Graduate
2022-12,358,0.0,174.27,141.7421111,0.0,822.67,1474.88,1138.68,HighSchoolOrCollege
2022-12,359,0.0,183.94,292.2929167,0.0,737.57,1406.47,1213.81,HighSchoolOrCollege
2022-12,360,0.0,161.98,263.5276667,0.0,719.18,1983.8,1144.69,HighSchoolOrCollege
2022-12,361,0.0,152.64,103.8316667,0.0,677.38,3129.57,933.85,Low
2022-12,362,0.0,187.69,208.1969048,0.0,999.04,3095.41,1394.93,HighSchoolOrCollege
2022-12,363,0.0,180.29,114.5006667,0.0,719.51,3398.62,1014.3,Graduate
2022-12,364,0.0,150.64,33.544,0.0,677.38,2354.54,861.56,HighSchoolOrCollege
2022-12,365,0.0,172.68,84.82333333,0.0,719.51,2870.64,977.02,Low
2022-12,366,0.0,169.47,36.80666667,0.0,677.38,2327.67,883.66,HighSchoolOrCollege
2022-12,367,0.0,150.06,151.2145,0.0,677.38,4639.68,978.66,HighSchoolOrCollege
2022-12,368,0.0,168.21,201.466,0.0,686.1,4854.2,1055.78,Graduate
2022-12,369,0.0,165.55,88.52785714,0.0,686.1,2312.42,940.18,HighSchoolOrCollege
2022-12,370,0.0,198.29,308.0378571,0.0,1088.3,6313.68,1594.63,Bachelors
2022-12,371,0.0,153.66,119.3380952,0.0,719.51,1982.07,992.51,HighSchoolOrCollege
2022-12,372,0.0,164.09,139.8334762,0.0,831.78,2037.02,1135.71,Bachelors
2022-12,373,0.0,180.03,101.80125,0.0,1029.79,2624.94,1311.62,Graduate
2022-12,374,0.0,181.89,102.1469048,0.0,776.25,1503.76,1060.29,HighSchoolOrCollege
2022-12,375,0.0,168.82,199.82,0.0,694.08,2846.51,1062.72,HighSchoolOrCollege
2022-12,376,0.0,173.06,295.17,0.0,694.08,4509.27,1162.3,HighSchoolOrCollege
2022-12,377,0.0,173.92,0.0,0.0,694.08,4769.01,868.0,Graduate
2022-12,378,0.0,178.86,209.9766667,0.0,993.62,1767.96,1382.46,HighSchoolOrCollege
2022-12,379,0.0,171.94,0.0,0.0,695.16,2251.94,867.1,HighSchoolOrCollege
2022-12,381,0.0,181.92,124.2244444,0.0,719.51,2034.5,1025.66,HighSchoolOrCollege
2022-12,385,0.0,177.04,77.89,0.0,722.44,1870.02,977.37,HighSchoolOrCollege
2022-12,386,0.0,178.3,151.3415278,0.0,737.57,3354.48,1067.21,Graduate
2022-12,387,0.0,174.02,89.0427619,0.0,737.57,3724.38,1000.63,HighSchoolOrCollege
2022-12,388,0.0,176.3,202.6806667,0.0,999.04,2626.29,1378.02,Graduate
2022-12,389,0.0,175.14,105.9620476,0.0,741.96,5998.59,1023.06,Graduate
2022-12,390,0.0,157.91,174.3921429,0.0,1047.86,3912.3,1380.16,Bachelors
2022-12,391,0.0,172.69,0.0,0.0,700.32,1560.33,873.01,Low
2022-12,393,0.0,172.9,104.8539881,0.0,959.99,3420.63,1237.74,HighSchoolOrCollege
2022-12,394,0.0,165.12,181.273,0.0,741.96,3711.15,1088.35,HighSchoolOrCollege
2022-12,395,0.0,175.85,88.33311111,0.0,990.3,2292.44,1254.48,Graduate
2022-12,396,0.0,167.69,115.2539286,0.0,742.72,6624.28,1025.66,Bachelors
2022-12,397,0.0,166.02,14.93111111,0.0,745.21,1867.86,926.16,HighSchoolOrCollege
2022-12,398,0.0,188.8,192.4416667,0.0,1103.18,4685.58,1484.42,Bachelors
2022-12,399,0.0,166.27,242.7225,0.0,700.32,2228.45,1109.31,HighSchoolOrCollege
2022-12,400,0.0,173.33,91.34375,0.0,760.78,1842.62,1025.45,HighSchoolOrCollege
2022-12,401,0.0,155.07,214.5926667,0.0,700.32,2216.02,1069.98,HighSchoolOrCollege
2022-12,402,0.0,175.74,145.527,0.0,700.32,1239.84,1021.59,HighSchoolOrCollege
2022-12,403,0.0,167.32,235.4966667,0.0,826.22,2053.08,1229.04,Bachelors
2022-12,404,0.0,161.76,52.948,0.0,700.32,1493.64,915.02,Low
2022-12,405,0.0,179.95,254.4616667,0.0,761.49,1778.92,1195.9,HighSchoolOrCollege
2022-12,408,0.0,180.97,297.6607857,0.0,793.53,1610.43,1272.16,Bachelors
2022-12,409,0.0,162.37,59.25555556,0.0,761.49,2729.56,983.12,Graduate
2022-12,410,0.0,175.18,114.9241667,0.0,701.81,2227.64,991.91,HighSchoolOrCollege
2022-12,411,0.0,160.02,69.48125,0.0,761.49,1840.86,990.99,HighSchoolOrCollege
2022-12,412,0.0,169.86,303.84,0.0,705.1,1259.82,1178.8,HighSchoolOrCollege
2022-12,413,0.0,160.43,299.29,0.0,703.8,9297.18,1163.52,Graduate
2022-12,414,0.0,156.77,142.6256667,0.0,703.8,3261.54,1003.2,HighSchoolOrCollege
2022-12,415,0.0,173.98,0.0,0.0,703.8,2206.98,877.78,HighSchoolOrCollege
2022-12,416,0.0,172.12,110.7795,0.0,761.49,3428.46,1044.39,Bachelors
2022-12,417,0.0,168.87,157.9213095,0.0,830.41,1594.08,1157.2,HighSchoolOrCollege
2022-12,418,0.0,166.72,111.5778571,0.0,795.67,3622.32,1073.97,HighSchoolOrCollege
2022-12,419,0.0,156.51,224.317381,0.0,709.88,1261.08,1090.7,Low
2022-12,420,0.0,154.83,0.0,0.0,400.75,2177.55,555.58,HighSchoolOrCollege
2022-12,421,0.0,174.61,104.4306667,0.0,353.08,6739.74,632.12,Bachelors
2022-12,422,0.0,176.86,46.0575,0.0,356.34,2524.91,579.25,Graduate
2022-12,423,0.0,169.38,0.0,0.0,368.92,2174.04,538.3,HighSchoolOrCollege
2022-12,424,0.0,161.72,72.12728175,0.0,530.44,1080.0,764.28,HighSchoolOrCollege
2022-12,425,0.0,175.88,70.54166667,0.0,356.34,1819.94,602.76,HighSchoolOrCollege
2022-12,426,0.0,183.54,97.00666667,0.0,370.98,2290.14,651.53,Graduate
2022-12,427,0.0,190.99,215.042381,0.0,431.18,2794.64,837.21,Bachelors
2022-12,428,0.0,166.96,0.0,0.0,368.92,2084.81,535.88,HighSchoolOrCollege
2022-12,429,0.0,148.56,114.2433333,0.0,351.35,9128.16,614.16,Graduate
2022-12,430,0.0,209.4,327.3180952,0.0,499.52,2854.17,1036.24,HighSchoolOrCollege
2022-12,431,0.0,178.04,115.9321429,0.0,370.98,1519.95,664.95,HighSchoolOrCollege
2022-12,432,0.0,180.72,266.6283333,0.0,421.42,1354.18,868.76,Bachelors
2022-12,433,0.0,162.49,0.0,0.0,352.55,3797.42,515.04,Bachelors
2022-12,434,0.0,178.63,197.0330952,0.0,370.98,6501.06,746.64,Bachelors
2022-12,435,0.0,195.32,248.4835119,0.0,499.52,1840.0,943.33,Low
2022-12,436,0.0,172.28,141.175,0.0,530.44,1080.0,843.89,HighSchoolOrCollege
2022-12,437,0.0,166.02,72.28797619,0.0,372.61,3258.5,610.92,HighSchoolOrCollege
2022-12,438,0.0,167.74,66.96166667,0.0,380.74,2227.09,615.45,Graduate
2022-12,439,0.0,159.35,157.6825,0.0,691.52,1530.76,1008.56,HighSchoolOrCollege
2022-12,440,0.0,150.01,222.1756667,0.0,354.94,2098.72,727.13,HighSchoolOrCollege
2022-12,441,0.0,184.46,188.3835,0.0,582.63,1000.0,955.48,HighSchoolOrCollege
2022-12,442,0.0,161.88,117.8128571,0.0,380.74,3010.5,660.43,Bachelors
2022-12,443,0.0,167.71,244.647631,0.0,598.74,1080.0,1011.1,HighSchoolOrCollege
2022-12,444,0.0,148.8,0.0,0.0,354.94,4595.54,503.74,Graduate
2022-12,445,0.0,175.24,86.11458333,0.0,380.74,2686.38,642.09,Bachelors
2022-12,446,0.0,177.26,22.17666667,0.0,358.52,4496.45,557.95,Graduate
2022-12,447,0.0,162.84,141.0961905,0.0,645.69,4267.08,949.63,Graduate
2022-12,448,0.0,165.5,155.7208333,0.0,529.96,2178.23,851.18,Graduate
2022-12,449,0.0,171.17,84.90531818,0.0,380.74,2096.96,636.82,Graduate
2022-12,450,0.0,161.34,164.6680952,0.0,381.91,1694.79,707.92,HighSchoolOrCollege
2022-12,451,0.0,152.47,0.0,0.0,529.96,4246.29,682.43,HighSchoolOrCollege
2022-12,452,0.0,176.64,58.20095238,0.0,427.93,1162.62,662.77,HighSchoolOrCollege
2022-12,453,0.0,174.79,217.5407143,0.0,396.77,2000.0,789.1,HighSchoolOrCollege
2022-12,454,0.0,193.94,101.6209524,0.0,358.52,4807.89,654.08,Bachelors
2022-12,455,0.0,161.82,169.453,0.0,358.52,2116.66,689.8,HighSchoolOrCollege
2022-12,456,0.0,172.76,64.02664286,0.0,465.35,1171.12,702.14,HighSchoolOrCollege
2022-12,457,0.0,164.26,0.0,0.0,359.72,1953.5,523.98,HighSchoolOrCollege
2022-12,458,0.0,148.15,96.15,0.0,361.74,4192.02,606.04,HighSchoolOrCollege
2022-12,459,0.0,178.82,110.13,0.0,381.91,2881.44,670.86,Bachelors
2022-12,460,0.0,166.33,186.987381,0.0,403.59,1503.9,756.91,Bachelors
2022-12,461,0.0,172.98,14.236,0.0,403.59,3576.15,590.8,Bachelors
2022-12,462,0.0,186.52,307.0795833,0.0,523.93,2160.0,1017.53,Low
2022-12,463,0.0,164.75,69.2125,0.0,388.88,2020.41,622.85,Graduate
2022-12,464,0.0,176.65,209.7875,0.0,514.9,3877.74,901.34,Graduate
2022-12,465,0.0,158.78,0.0,0.0,514.9,2017.6,673.68,HighSchoolOrCollege
2022-12,466,0.0,156.02,58.315,0.0,362.11,4187.43,576.45,HighSchoolOrCollege
2022-12,467,0.0,154.18,147.5039286,0.0,388.88,1691.01,690.56,HighSchoolOrCollege
2022-12,468,0.0,166.18,79.06216667,0.0,390.51,1670.9,635.76,HighSchoolOrCollege
2022-12,469,0.0,175.27,221.134,0.0,392.13,2886.71,788.53,Bachelors
2022-12,470,0.0,166.32,0.0,0.0,290.71,3078.81,457.03,HighSchoolOrCollege
2022-12,471,0.0,173.84,0.0,0.0,290.71,4424.36,464.54,Graduate
2022-12,472,0.0,158.88,161.6125,0.0,515.62,2803.41,836.11,Graduate
2022-12,473,0.0,149.28,71.64815476,0.0,395.39,5650.83,616.32,Bachelors
2022-12,474,0.0,171.86,0.0,0.0,290.71,4411.53,462.56,Graduate
2022-12,475,0.0,162.09,241.4583333,0.0,362.11,8476.65,765.66,Graduate
2022-12,476,0.0,186.58,116.7941667,0.0,362.11,2237.24,665.48,HighSchoolOrCollege
2022-12,477,0.0,177.49,84.78559524,0.0,398.64,1649.56,660.92,HighSchoolOrCollege
2022-12,478,0.0,169.99,214.2680357,0.0,398.64,2400.05,782.89,Bachelors
2022-12,479,0.0,194.38,300.298,0.0,509.27,1173.31,1003.94,HighSchoolOrCollege
2022-12,480,0.0,153.86,189.7025714,0.0,362.11,2076.84,705.68,HighSchoolOrCollege
2022-12,481,0.0,179.47,185.0626667,0.0,409.92,1409.0,774.46,Low
2022-12,482,0.0,157.28,33.83333333,0.0,362.11,4138.29,553.23,HighSchoolOrCollege
2022-12,483,0.0,166.36,89.89428571,0.0,364.5,4165.56,620.75,Graduate
2022-12,484,0.0,157.52,302.3291071,0.0,515.62,3190.59,975.47,Bachelors
2022-12,485,0.0,151.74,102.9185714,0.0,364.5,1483.78,619.16,Low
2022-12,486,0.0,159.1,81.14857143,0.0,368.09,2643.25,608.34,Low
2022-12,487,0.0,170.64,56.9447619,0.0,413.11,2638.07,640.7,Bachelors
2022-12,488,0.0,159.79,69.55583333,0.0,530.44,1116.72,759.78,HighSchoolOrCollege
2022-12,489,0.0,158.74,0.0,0.0,369.28,3569.94,528.02,Bachelors
2022-12,490,0.0,150.79,190.1607143,0.0,370.48,2089.94,711.43,HighSchoolOrCollege
2022-12,491,0.0,162.1,0.0,0.0,457.76,2633.58,619.86,Bachelors
2022-12,492,0.0,162.48,110.67125,0.0,416.54,2554.76,689.69,Bachelors
2022-12,493,0.0,185.45,193.0575,0.0,416.54,2646.4,795.05,Bachelors
2022-12,494,0.0,173.84,0.0,0.0,457.76,2073.06,631.6,HighSchoolOrCollege
2022-12,495,0.0,165.3,117.3519286,0.0,418.17,1462.56,700.82,HighSchoolOrCollege
2022-12,496,0.0,168.18,0.0,0.0,457.76,3770.5,625.94,HighSchoolOrCollege
2022-12,497,0.0,162.91,169.6729762,0.0,475.11,1444.1,807.69,HighSchoolOrCollege
2022-12,498,0.0,178.91,84.75325,0.0,423.05,1621.62,686.71,HighSchoolOrCollege
2022-12,499,0.0,168.08,63.86,0.0,374.73,8279.82,606.67,Graduate
2022-12,500,0.0,156.37,49.01571429,0.0,372.87,2031.48,578.26,HighSchoolOrCollege
2022-12,501,0.0,172.57,162.7302619,0.0,509.27,1551.15,844.57,Bachelors
2022-12,502,0.0,164.38,69.087,0.0,427.93,1636.2,661.4,HighSchoolOrCollege
2022-12,503,0.0,168.76,132.01375,0.0,519.05,1091.34,819.82,HighSchoolOrCollege
2022-12,504,73.2,158.17,63.902,0.0,710.48,2026.08,1005.75,HighSchoolOrCollege
2022-12,505,38.01,172.82,118.8306786,0.0,715.99,2015.01,1045.65,HighSchoolOrCollege
2022-12,506,38.01,177.4,66.76416667,0.0,717.05,4122.23,999.22,Graduate
2022-12,507,38.01,176.1,195.5460476,0.0,713.29,1151.96,1122.94,Low
2022-12,508,91.14,158.69,149.950873,0.0,804.37,3459.24,1204.15,HighSchoolOrCollege
2022-12,511,73.2,165.26,249.503,0.0,713.29,2001.1,1201.25,HighSchoolOrCollege
2022-12,513,73.2,167.56,104.5,0.0,720.96,2015.55,1066.22,HighSchoolOrCollege
2022-12,515,38.01,160.53,127.6645,0.0,724.22,1955.61,1050.42,HighSchoolOrCollege
2022-12,516,38.01,162.49,193.4938095,0.0,724.22,1800.24,1118.21,HighSchoolOrCollege
2022-12,517,38.01,173.95,42.96130952,0.0,729.0,1865.02,983.92,HighSchoolOrCollege
2022-12,518,38.01,170.83,48.56666667,0.0,729.0,1842.08,986.41,HighSchoolOrCollege
2022-12,519,38.01,180.0,191.2166667,0.0,734.93,1506.96,1144.16,HighSchoolOrCollege
2022-12,520,73.2,166.53,105.475,0.0,720.96,3460.32,1066.16,Bachelors
2022-12,521,38.01,148.81,189.816,0.0,731.39,1785.65,1108.03,HighSchoolOrCollege
2022-12,522,38.01,172.4,63.6115,0.0,723.47,1350.94,997.5,Low
2022-12,524,73.2,157.09,68.1155,0.0,724.4,3455.46,1022.81,Bachelors
2022-12,525,73.2,157.92,0.0,0.0,724.4,1834.38,955.52,HighSchoolOrCollege
2022-12,527,38.01,216.56,336.4186111,0.0,734.93,1795.5,1325.92,HighSchoolOrCollege
2022-12,528,73.2,171.82,0.0,0.0,727.8,1962.76,972.82,HighSchoolOrCollege
2022-12,529,38.01,172.79,143.9033333,0.0,738.56,3898.8,1093.26,Graduate
2022-12,530,38.01,153.96,246.1675714,0.0,740.95,3453.3,1179.09,HighSchoolOrCollege
2022-12,531,73.2,166.04,173.1508333,0.0,727.8,2903.0,1140.19,HighSchoolOrCollege
2022-12,532,38.01,160.17,162.5671429,0.0,732.14,4014.09,1092.89,Graduate
2022-12,533,38.01,173.8,140.7577778,0.0,748.12,1719.9,1100.68,HighSchoolOrCollege
2022-12,534,73.2,177.74,115.4495,0.0,738.13,3436.16,1104.51,Bachelors
2022-12,535,38.01,176.84,153.0564286,0.0,748.12,3020.64,1116.02,Bachelors
2022-12,536,38.01,168.06,35.31466667,0.0,738.13,3910.14,979.51,HighSchoolOrCollege
2022-12,537,38.01,210.9,382.6513095,0.0,791.72,1684.07,1423.28,HighSchoolOrCollege
2022-12,538,38.01,175.04,127.2306667,0.0,748.12,3391.34,1088.4,Bachelors
2022-12,540,12.81,175.75,82.05175,0.0,786.08,1409.67,1056.69,Bachelors
2022-12,542,38.01,165.03,114.6402381,0.0,738.13,3547.23,1055.81,Bachelors
2022-12,543,38.01,165.45,91.83488095,0.0,760.07,1710.18,1055.36,HighSchoolOrCollege
2022-12,544,38.01,162.56,142.9158333,0.0,760.07,3338.96,1103.56,Bachelors
2022-12,545,38.01,154.68,107.721,0.0,760.07,1720.58,1060.48,HighSchoolOrCollege
2022-12,546,73.2,166.24,80.29428571,0.0,748.43,3377.7,1068.16,Bachelors
2022-12,547,73.2,161.55,80.36,0.0,748.43,6743.79,1063.54,Bachelors
2022-12,548,73.2,158.62,256.3235714,0.0,749.47,3122.12,1237.61,Bachelors
2022-12,549,73.2,168.7,229.685,0.0,749.47,3895.29,1221.06,HighSchoolOrCollege
2022-12,550,12.81,166.81,70.5705,0.0,767.24,1696.95,1017.43,HighSchoolOrCollege
2022-12,551,12.81,170.27,161.4854762,0.0,767.24,3857.22,1111.81,Graduate
2022-12,552,73.2,176.02,14.69,0.0,749.47,3878.28,1013.38,Graduate
2022-12,554,38.01,169.77,66.02033333,0.0,767.24,1671.44,1041.04,HighSchoolOrCollege
2022-12,555,38.01,166.14,177.9361905,0.0,776.8,1638.5,1158.89,HighSchoolOrCollege
2022-12,556,38.01,149.16,356.351,0.0,776.8,1565.2,1320.32,HighSchoolOrCollege
2022-12,557,38.01,167.08,92.49178571,0.0,779.19,1617.3,1076.78,HighSchoolOrCollege
2022-12,559,12.81,171.68,117.4007778,0.0,836.33,2012.72,1138.23,Bachelors
2022-12,560,38.01,167.98,166.2216667,0.0,749.5,1929.02,1121.71,HighSchoolOrCollege
2022-12,561,38.01,169.35,137.2103571,0.0,749.5,3751.34,1094.07,HighSchoolOrCollege
2022-12,562,73.2,170.68,26.00314286,0.0,753.8,3340.3,1023.69,Bachelors
2022-12,563,12.81,173.0,87.43305556,0.0,991.92,3172.31,1265.17,Bachelors
2022-12,564,91.14,163.09,143.0632143,0.0,807.18,1526.99,1204.48,Bachelors
2022-12,565,38.01,182.06,229.895746,0.0,973.6,1886.49,1423.57,Bachelors
2022-12,566,38.01,152.73,103.8847619,0.0,779.19,1316.58,1073.81,HighSchoolOrCollege
2022-12,569,38.01,169.33,105.1293333,0.0,779.19,1583.82,1091.66,HighSchoolOrCollege
2022-12,570,38.01,177.26,478.3761905,0.0,784.18,3057.38,1477.83,Bachelors
2022-12,571,38.01,146.42,76.32533333,0.0,784.18,1568.43,1044.94,HighSchoolOrCollege
2022-12,573,91.14,179.63,87.57583333,0.0,773.67,1362.96,1132.01,Graduate
2022-12,576,38.01,190.74,220.1465,0.0,839.46,4174.74,1288.35,Graduate
2022-12,578,73.2,178.21,144.9334524,0.0,759.4,1349.46,1155.75,Bachelors
2022-12,579,0.0,183.0,331.1816667,0.0,1023.4,3981.96,1537.59,Bachelors
2022-12,581,0.0,154.01,156.2466667,0.0,784.18,3357.5,1094.43,Graduate
2022-12,582,0.0,153.43,141.6511706,0.0,786.08,1566.68,1081.16,HighSchoolOrCollege
2022-12,583,0.0,167.79,63.00358333,0.0,786.36,3195.99,1017.16,Graduate
2022-12,584,0.0,173.42,0.0,0.0,758.13,3218.26,931.54,Bachelors
2022-12,585,0.0,172.37,11.87,0.0,759.4,3155.08,943.64,Bachelors
2022-12,586,0.0,166.53,0.0,0.0,759.4,1915.52,925.93,HighSchoolOrCollege
2022-12,587,0.0,173.08,144.8341548,0.0,786.36,1418.88,1104.27,HighSchoolOrCollege
2022-12,588,0.0,166.68,178.4188889,0.0,786.36,1576.68,1131.46,HighSchoolOrCollege
2022-12,590,0.0,147.43,178.0685714,0.0,788.75,1505.92,1114.25,HighSchoolOrCollege
2022-12,591,0.0,172.48,10.01,0.0,759.4,3115.26,941.9,Bachelors
2022-12,592,0.0,172.76,207.9025,0.0,759.4,3710.2,1140.06,Graduate
2022-12,593,0.0,185.85,173.78,0.0,759.4,1340.01,1119.03,HighSchoolOrCollege
2022-12,594,0.0,160.62,228.3191667,0.0,759.4,7312.41,1148.34,Graduate
2022-12,596,0.0,182.13,132.0327976,0.0,1076.66,5564.97,1390.82,Graduate
2022-12,597,0.0,168.99,38.76916667,0.0,788.75,1514.56,996.51,HighSchoolOrCollege
2022-12,598,0.0,171.86,188.1833333,0.0,761.49,1894.86,1121.54,HighSchoolOrCollege
2022-12,600,0.0,183.36,105.9189405,0.0,861.84,2212.78,1151.12,Bachelors
2022-12,601,0.0,157.99,99.49233333,0.0,788.75,2927.34,1046.23,HighSchoolOrCollege
2022-12,606,0.0,159.58,169.872,0.0,788.75,2922.75,1118.21,HighSchoolOrCollege
2022-12,607,0.0,173.08,98.45625,0.0,798.31,1416.02,1069.85,HighSchoolOrCollege
2022-12,608,0.0,182.04,171.5354762,0.0,798.31,2822.04,1151.89,HighSchoolOrCollege
2022-12,609,0.0,167.0,71.44571429,0.0,761.49,3101.36,999.94,Bachelors
2022-12,610,0.0,156.36,89.8765,0.0,798.31,3178.44,1044.55,Graduate
2022-12,612,0.0,159.32,95.6675,0.0,761.49,5937.84,1016.48,Bachelors
2022-12,613,0.0,171.02,144.6626667,0.0,798.31,1719.0,1113.99,HighSchoolOrCollege
2022-12,614,0.0,173.6,57.91333333,0.0,763.83,1868.8,995.35,HighSchoolOrCollege
2022-12,616,0.0,167.24,210.8659286,0.0,767.2,1404.81,1145.31,HighSchoolOrCollege
2022-12,618,0.0,154.32,156.9964683,0.0,768.11,3444.75,1079.43,HighSchoolOrCollege
2022-12,619,0.0,170.55,181.645,0.0,768.11,3569.02,1120.3,HighSchoolOrCollege
2022-12,620,0.0,178.21,94.7525,0.0,890.74,1547.62,1163.7,Bachelors
2022-12,622,0.0,154.84,81.07821429,0.0,1216.94,2844.45,1452.86,Bachelors
2022-12,623,0.0,178.2,46.96125,0.0,772.46,1397.38,997.62,HighSchoolOrCollege
2022-12,624,0.0,171.18,93.97166667,0.0,1000.12,2827.17,1265.27,Bachelors
2022-12,625,0.0,176.94,104.3295833,0.0,772.46,1411.7,1053.72,HighSchoolOrCollege
2022-12,626,0.0,157.43,74.72275,0.0,988.75,2638.71,1220.9,Bachelors
2022-12,627,0.0,171.93,55.885,0.0,772.46,2885.87,1000.28,Bachelors
2022-12,630,0.0,172.25,251.5857143,0.0,798.31,3064.04,1222.15,Bachelors
2022-12,631,0.0,165.32,116.3359524,0.0,772.46,3674.43,1054.12,HighSchoolOrCollege
2022-12,632,0.0,166.02,148.9016667,0.0,772.46,2962.44,1087.38,Bachelors
2022-12,633,0.0,174.7,249.8585714,0.0,773.67,3547.8,1198.23,Graduate
2022-12,635,0.0,150.27,117.6240476,0.0,813.04,6309.36,1080.93,Graduate
2022-12,636,0.0,156.1,66.055,0.0,776.25,1825.06,998.4,HighSchoolOrCollege
2022-12,637,0.0,148.46,158.7466667,0.0,813.04,2947.72,1120.24,Bachelors
2022-12,638,0.0,169.25,77.71216667,0.0,778.3,1771.34,1025.26,HighSchoolOrCollege
2022-12,640,0.0,177.36,96.935,0.0,855.86,2106.41,1130.16,Bachelors
2022-12,642,0.0,161.7,98.77116667,0.0,778.3,1770.12,1038.77,HighSchoolOrCollege
2022-12,644,0.0,158.79,172.7215,0.0,778.3,1623.0,1109.82,HighSchoolOrCollege
2022-12,645,0.0,170.96,100.1257143,0.0,778.3,3492.32,1049.39,Graduate
2022-12,646,0.0,184.98,147.1696429,0.0,1018.39,4596.75,1350.54,Graduate
2022-12,648,0.0,170.51,98.166,0.0,813.04,2888.86,1081.72,Bachelors
2022-12,649,0.0,172.04,484.273,0.0,779.79,1770.52,1436.1,HighSchoolOrCollege
2022-12,650,0.0,189.66,309.35125,0.0,1347.85,6165.99,1846.86,Graduate
2022-12,651,0.0,173.74,299.16,0.0,781.2,1769.85,1254.1,HighSchoolOrCollege
2022-12,652,0.0,171.01,121.4561111,0.0,1018.54,1969.78,1311.01,Bachelors
2022-12,654,0.0,157.06,105.4421429,0.0,1047.47,2125.17,1309.97,Bachelors
2022-12,656,0.0,172.66,64.42666667,0.0,781.2,2884.82,1018.29,Bachelors
2022-12,659,0.0,184.78,105.3647143,0.0,1015.82,5565.51,1305.96,Graduate
2022-12,660,0.0,161.74,180.8985,0.0,815.82,5343.03,1158.45,Bachelors
2022-12,661,0.0,165.34,49.7625,0.0,781.41,3468.96,996.51,HighSchoolOrCollege
2022-12,662,0.0,168.16,223.1085714,0.0,784.12,3421.44,1175.39,Graduate
2022-12,664,0.0,171.26,45.09033333,0.0,784.12,1725.57,1000.47,HighSchoolOrCollege
2022-12,665,0.0,172.32,262.5676667,0.0,784.25,1653.99,1219.14,HighSchoolOrCollege
2022-12,666,0.0,172.64,61.862,0.0,784.27,2846.48,1018.77,Bachelors
2022-12,667,0.0,177.6,74.63285714,0.0,784.27,1717.33,1036.51,HighSchoolOrCollege
2022-12,669,0.0,151.52,79.392,0.0,784.27,1709.1,1015.18,HighSchoolOrCollege
2022-12,671,0.0,148.04,111.5408333,0.0,786.19,3384.72,1045.77,HighSchoolOrCollege
2022-12,672,0.0,160.5,170.9033333,0.0,374.06,5271.75,705.46,Bachelors
2022-12,673,0.0,166.08,50.7875,0.0,374.73,2570.4,591.59,Low
2022-12,674,0.0,168.48,123.27,0.0,380.04,1269.94,671.8,HighSchoolOrCollege
2022-12,675,0.0,166.33,97.847,0.0,380.04,1237.54,644.22,HighSchoolOrCollege
2022-12,676,0.0,173.02,0.0,0.0,374.73,1692.36,547.76,HighSchoolOrCollege
2022-12,677,0.0,168.41,112.8015,0.0,374.73,1676.43,655.94,HighSchoolOrCollege
2022-12,678,0.0,177.15,183.1866667,0.0,415.89,1391.72,776.23,Bachelors
2022-12,679,0.0,177.62,135.3239881,0.0,415.89,2585.79,728.83,Graduate
2022-12,680,0.0,164.7,92.56,0.0,376.9,2560.68,634.16,Low
2022-12,681,0.0,174.99,316.6141667,0.0,388.4,1291.22,880.0,HighSchoolOrCollege
2022-12,682,0.0,178.57,267.5597619,0.0,388.4,2446.47,834.53,HighSchoolOrCollege
2022-12,683,0.0,180.97,197.2363333,0.0,376.9,3457.22,755.11,Graduate
2022-12,684,0.0,154.07,82.34666667,0.0,388.4,2842.83,624.82,Graduate
2022-12,685,0.0,150.89,103.2534286,0.0,388.4,5122.98,642.55,Bachelors
2022-12,686,0.0,163.19,235.1343333,0.0,400.35,3561.03,798.67,Bachelors
2022-12,687,0.0,176.03,70.39809524,0.0,487.59,1080.0,734.02,HighSchoolOrCollege
2022-12,688,0.0,160.86,219.9192381,0.0,393.18,1129.88,773.96,HighSchoolOrCollege
2022-12,689,0.0,150.54,149.0133333,0.0,393.18,2475.76,692.73,Bachelors
